chr	start	stop	TE	NTE	TR	NR
7	26800001	26900000	4	13	3	25
7	26900001	27000000	3	13	-1	14
7	27000001	27100000	3	17	2	29
7	2700001	2800000	4	13	6	15
7	27100001	27200000	2	11	10	18
7	27200001	27300000	15	0	27	-2
7	27300001	27400000	13	6	20	13
7	27400001	27500000	9	7	12	12
7	27500001	27600000	4	14	15	20
7	27600001	27700000	2	22	8	34
7	27700001	27800000	0	17	6	23
7	27800001	27900000	3	14	4	10
7	27900001	28000000	1	28	-3	23
7	28000001	28100000	4	20	13	19
7	2800001	2900000	5	11	17	19
7	28100001	28200000	2	22	8	29
7	28200001	28300000	2	22	12	24
7	28300001	28400000	1	23	11	24
7	28400001	28500000	2	34	10	40
7	28500001	28600000	6	16	13	24
7	28600001	28700000	6	15	6	22
7	28700001	28800000	1	16	4	21
7	28800001	28900000	1	16	10	18
7	28900001	29000000	3	17	6	24
7	29000001	29100000	2	14	11	25
7	2900001	3000000	7	9	11	4
7	29100001	29200000	1	21	8	32
7	29200001	29300000	3	25	13	35
7	29300001	29400000	1	15	4	17
7	29400001	29500000	6	12	9	19
7	29500001	29600000	3	23	5	30
7	29600001	29696629	3	11	13	25
7	3000001	3100000	5	12	2	20
7	300001	400000	5	16	12	18
7	3100001	3200000	2	26	3	40
7	3200001	3300000	1	21	11	26
7	3300001	3400000	3	18	19	19
7	3400001	3500000	4	17	7	27
7	3500001	3600000	1	14	6	10
7	3600001	3700000	0	20	8	30
7	3700001	3800000	0	21	14	19
7	3800001	3900000	1	19	7	21
7	3900001	4000000	3	16	14	23
7	4000001	4100000	2	9	10	14
7	400001	500000	0	25	5	24
7	4100001	4200000	0	17	0	21
7	4200001	4300000	0	16	10	20
7	4300001	4400000	0	15	0	17
7	4400001	4500000	5	17	11	27
7	4500001	4600000	0	15	10	19
7	4600001	4700000	3	14	16	7
7	4700001	4800000	3	18	4	14
7	4800001	4900000	4	10	5	10
7	4900001	5000000	2	11	8	21
7	5000001	5100000	2	11	16	18
7	500001	600000	1	17	2	19
7	5100001	5200000	2	18	9	23
7	5200001	5300000	2	16	6	26
7	5300001	5400000	9	5	16	2
7	5400001	5500000	1	15	1	15
7	5500001	5600000	3	20	-1	25
7	5600001	5700000	2	12	11	18
7	5700001	5800000	0	15	8	14
7	5800001	5900000	1	23	9	29
7	5900001	6000000	2	13	9	17
7	6000001	6100000	2	10	0	13
7	600001	700000	2	19	8	21
7	6100001	6200000	15	6	24	11
7	6200001	6300000	8	14	14	14
7	6300001	6400000	8	7	18	17
7	6400001	6500000	9	4	14	18
7	6500001	6600000	9	3	18	7
7	6600001	6700000	3	5	10	10
7	6700001	6800000	3	12	13	26
7	6800001	6900000	4	10	5	19
7	6900001	7000000	2	8	4	16
7	7000001	7100000	3	7	4	18
7	700001	800000	2	14	5	11
7	7100001	7200000	1	18	2	17
7	7200001	7300000	4	12	12	14
7	7300001	7400000	3	13	1	22
7	7400001	7500000	7	12	14	22
7	7500001	7600000	6	10	15	11
7	7600001	7700000	5	11	5	12
7	7700001	7800000	4	16	5	20
7	7800001	7900000	7	4	6	12
7	7900001	8000000	5	19	6	29
7	8000001	8100000	9	21	10	33
7	800001	900000	3	15	2	23
7	8100001	8200000	8	9	9	20
7	8200001	8300000	12	13	22	25
7	8300001	8400000	4	13	11	18
7	8400001	8500000	4	8	6	15
7	8500001	8600000	6	9	13	23
7	8600001	8700000	11	5	18	6
7	8700001	8800000	8	3	6	5
7	8800001	8900000	7	7	12	15
7	8900001	9000000	6	6	9	19
7	9000001	9100000	6	12	11	24
7	900001	1000000	2	20	1	26
7	9100001	9200000	12	3	16	9
7	9200001	9300000	4	10	5	13
7	9300001	9400000	10	5	18	15
7	9400001	9500000	6	6	16	18
7	9500001	9600000	5	3	5	7
7	9600001	9700000	12	1	18	11
7	9700001	9800000	17	1	26	1
7	9800001	9900000	8	5	17	-1
7	9900001	10000000	8	11	12	18
8	1	100000	8	11	15	17
8	10000001	10100000	4	9	14	10
8	1000001	1100000	1	18	16	26
8	100001	200000	2	24	12	28
8	10100001	10200000	7	12	11	12
8	10200001	10300000	7	11	15	10
8	10300001	10400000	4	12	11	18
8	10400001	10500000	10	6	17	7
8	10500001	10600000	7	7	18	14
8	10600001	10700000	6	9	10	17
8	10700001	10800000	6	13	15	10
8	10800001	10900000	8	6	4	18
8	10900001	11000000	12	2	16	0
8	11000001	11100000	6	9	3	6
8	1100001	1200000	6	15	10	19
8	11100001	11200000	12	6	8	23
8	11200001	11300000	9	10	10	12
8	11300001	11400000	11	8	6	9
8	11400001	11500000	5	10	17	20
8	11500001	11600000	7	16	13	24
8	11600001	11700000	10	5	20	17
8	11700001	11800000	0	17	11	16
8	11800001	11900000	8	8	18	14
8	11900001	12000000	11	7	8	17
8	12000001	12100000	10	4	9	11
8	1200001	1300000	4	11	13	8
8	12100001	12200000	9	6	19	10
8	12200001	12300000	10	7	17	8
8	12300001	12400000	2	9	-3	16
8	12400001	12500000	12	6	18	11
8	12500001	12600000	14	0	25	-8
8	12600001	12700000	13	3	14	6
8	12700001	12800000	14	6	20	7
8	12800001	12900000	4	9	16	24
8	12900001	13000000	4	3	11	12
8	13000001	13100000	13	4	15	8
8	1300001	1400000	4	9	6	26
8	13100001	13200000	9	4	9	9
8	13200001	13300000	13	1	21	13
8	13300001	13400000	8	4	20	14
8	13400001	13500000	10	3	12	16
8	13500001	13600000	16	1	28	4
8	13600001	13700000	15	2	29	10
8	13700001	13800000	11	5	16	6
8	13800001	13900000	10	1	12	3
8	13900001	14000000	3	13	5	12
8	14000001	14100000	10	4	22	5
8	1400001	1500000	8	5	7	18
8	14100001	14200000	5	8	-1	14
8	14200001	14300000	10	7	19	17
8	14300001	14400000	6	13	8	17
8	14400001	14500000	5	15	8	13
8	14500001	14600000	14	7	11	3
8	14600001	14700000	10	7	13	0
8	14700001	14800000	4	12	5	21
8	14800001	14900000	11	4	19	13
8	14900001	15000000	7	5	9	11
8	15000001	15100000	4	9	8	7
8	1500001	1600000	0	26	2	27
8	15100001	15200000	6	7	6	18
8	15200001	15300000	4	10	9	17
8	15300001	15400000	4	9	7	14
8	15400001	15500000	4	11	10	12
8	15500001	15600000	7	12	9	6
8	15600001	15700000	5	11	17	22
8	15700001	15800000	5	9	5	12
8	15800001	15900000	7	8	12	19
8	15900001	16000000	4	12	6	20
8	16000001	16100000	8	11	12	20
8	1600001	1700000	2	24	12	18
8	16100001	16200000	7	11	9	20
8	16200001	16300000	11	8	11	12
8	16300001	16400000	0	15	1	23
8	16400001	16500000	7	4	12	4
8	16500001	16600000	4	15	6	21
8	16600001	16700000	7	10	14	13
8	16700001	16800000	12	7	13	12
8	16800001	16900000	10	14	17	18
8	16900001	17000000	3	11	8	20
8	17000001	17100000	13	4	18	13
8	1700001	1800000	5	15	11	21
8	17100001	17200000	5	8	2	17
8	17200001	17300000	8	12	14	17
8	17300001	17400000	5	9	10	14
8	17400001	17500000	7	6	3	12
8	17500001	17600000	5	9	1	15
8	17600001	17700000	1	16	2	18
8	17700001	17800000	6	9	11	13
8	17800001	17900000	2	10	0	7
8	17900001	18000000	8	8	16	12
8	18000001	18100000	10	9	13	15
8	1800001	1900000	10	11	16	12
8	18100001	18200000	3	11	10	6
8	18200001	18300000	2	10	17	11
8	18300001	18400000	5	10	5	9
8	18400001	18500000	6	14	11	18
8	18500001	18600000	9	8	8	16
8	18600001	18700000	9	4	13	10
8	18700001	18800000	2	11	4	16
8	18800001	18900000	3	10	21	19
8	18900001	19000000	5	6	14	18
8	19000001	19100000	1	15	5	14
8	1900001	2000000	7	9	25	18
8	19100001	19200000	6	8	8	12
8	19200001	19300000	5	9	13	17
8	19300001	19400000	4	11	17	18
8	19400001	19500000	3	19	11	27
8	19500001	19600000	1	11	-4	7
8	19600001	19700000	1	11	10	12
8	19700001	19800000	1	22	4	33
8	19800001	19900000	5	13	9	20
8	19900001	20000000	11	8	16	12
8	20000001	20100000	3	16	9	15
8	2000001	2100000	0	24	8	29
8	200001	300000	0	21	2	20
8	20100001	20200000	3	12	9	23
8	20200001	20300000	4	17	18	25
8	20300001	20400000	4	9	15	20
8	20400001	20500000	0	16	0	12
8	20500001	20600000	3	13	6	20
8	20600001	20700000	0	8	6	13
8	20700001	20800000	5	8	18	20
8	20800001	20900000	2	17	9	17
8	20900001	21000000	8	6	16	13
8	21000001	21100000	1	16	8	20
8	2100001	2200000	2	19	14	22
8	21100001	21200000	3	11	8	18
8	21200001	21300000	4	7	14	5
8	21300001	21400000	3	16	4	29
8	21400001	21500000	1	13	7	13
8	21500001	21600000	2	13	9	16
8	21600001	21700000	5	9	23	22
8	21700001	21800000	4	13	19	13
8	21800001	21900000	1	11	2	7
8	21900001	22000000	1	13	7	11
8	22000001	22100000	2	15	11	25
8	2200001	2300000	1	14	1	12
8	22100001	22200000	1	17	5	26
8	22200001	22300000	8	12	10	22
8	22300001	22400000	7	11	6	26
8	22400001	22500000	1	12	1	16
8	22500001	22600000	8	10	9	11
8	22600001	22700000	2	20	11	19
8	22700001	22800000	5	11	11	13
8	22800001	22900000	4	15	14	13
8	22900001	23000000	1	13	0	22
8	23000001	23100000	2	15	7	19
8	2300001	2400000	4	14	7	22
8	23100001	23200000	6	8	9	14
8	23200001	23300000	1	11	9	21
8	23300001	23400000	4	12	4	15
8	23400001	23500000	3	15	7	23
8	23500001	23600000	2	15	15	16
8	23600001	23700000	0	8	-1	10
8	23700001	23800000	4	19	12	28
8	23800001	23900000	0	23	-3	34
8	23900001	24000000	2	16	8	28
8	24000001	24100000	1	22	4	28
8	2400001	2500000	4	10	-2	22
8	24100001	24200000	4	16	8	23
8	24200001	24300000	1	24	5	38
8	24300001	24400000	2	21	11	29
8	24400001	24500000	3	13	8	16
8	24500001	24600000	2	28	14	40
8	24600001	24700000	2	20	12	26
8	24700001	24800000	1	18	3	26
8	24800001	24900000	1	16	0	19
8	24900001	25000000	1	16	-1	22
8	25000001	25100000	3	9	10	19
8	2500001	2600000	10	13	20	17
8	25100001	25200000	11	8	19	-3
8	25200001	25300000	2	15	9	19
8	25300001	25400000	1	22	9	26
8	25400001	25500000	0	18	3	21
8	25500001	25600000	6	10	6	18
8	25600001	25700000	2	18	16	24
8	25700001	25800000	9	17	11	28
8	25800001	25900000	2	18	3	31
8	25900001	26000000	8	20	12	27
8	26000001	26100000	1	19	-1	23
8	2600001	2700000	4	7	7	9
8	26100001	26200000	0	24	13	26
8	26200001	26300000	0	15	15	29
8	26300001	26400000	0	16	4	17
8	26400001	26500000	2	13	5	21
8	26500001	26600000	1	16	6	21
8	26600001	26700000	6	13	8	11
8	26700001	26800000	1	25	3	23
8	26800001	26900000	1	16	4	24
8	26900001	27000000	2	18	4	29
8	27000001	27100000	2	22	19	27
8	2700001	2800000	9	6	19	12
8	27100001	27200000	2	14	4	20
8	27200001	27300000	1	15	11	16
8	27300001	27400000	0	23	7	33
8	27400001	27500000	0	15	-3	21
8	27500001	27600000	1	22	14	32
8	27600001	27700000	1	30	3	39
8	27700001	27800000	2	20	11	21
8	27800001	27900000	2	19	3	25
8	27900001	28000000	2	30	9	36
8	28000001	28100000	6	14	16	25
8	2800001	2900000	6	6	12	5
8	28100001	28200000	2	33	4	39
8	28200001	28300000	3	17	13	19
8	28300001	28400000	0	22	5	21
8	28400001	28439308	2	5	10	9
8	2900001	3000000	1	16	2	20
8	3000001	3100000	1	15	13	18
8	300001	400000	4	22	3	28
8	3100001	3200000	4	16	6	30
8	3200001	3300000	2	8	9	13
8	3300001	3400000	1	14	0	12
8	3400001	3500000	3	20	0	22
8	3500001	3600000	3	12	14	20
8	3600001	3700000	0	19	14	21
8	3700001	3800000	3	20	14	28
8	3800001	3900000	11	8	8	12
8	3900001	4000000	3	11	11	12
8	4000001	4100000	2	14	10	21
8	400001	500000	0	18	9	23
8	4100001	4200000	6	10	16	18
8	4200001	4300000	3	18	13	21
8	4300001	4400000	0	16	6	20
8	4400001	4500000	2	11	12	12
8	4500001	4600000	1	15	7	23
8	4600001	4700000	3	11	11	15
8	4700001	4800000	7	7	14	14
8	4800001	4900000	6	6	14	10
8	4900001	5000000	11	11	9	13
8	5000001	5100000	5	11	8	14
8	500001	600000	0	13	8	21
8	5100001	5200000	2	14	-1	29
8	5200001	5300000	3	17	13	24
8	5300001	5400000	2	21	3	29
8	5400001	5500000	3	17	6	20
8	5500001	5600000	4	13	9	9
8	5600001	5700000	3	19	4	27
8	5700001	5800000	4	12	10	23
8	5800001	5900000	6	13	8	13
8	5900001	6000000	6	8	5	19
8	6000001	6100000	3	11	9	17
8	600001	700000	2	14	9	15
8	6100001	6200000	2	15	3	24
8	6200001	6300000	0	20	10	24
8	6300001	6400000	12	4	10	2
8	6400001	6500000	17	0	25	1
8	6500001	6600000	17	7	17	13
8	6600001	6700000	16	5	27	8
8	6700001	6800000	7	8	-3	10
8	6800001	6900000	10	9	16	10
8	6900001	7000000	16	0	16	3
8	7000001	7100000	11	0	19	9
8	700001	800000	1	17	1	29
8	7100001	7200000	14	2	21	-2
8	7200001	7300000	11	4	22	19
8	7300001	7400000	7	6	2	10
8	7400001	7500000	12	6	13	2
8	7500001	7600000	5	16	10	21
8	7600001	7700000	8	8	7	21
8	7700001	7800000	4	13	12	19
8	7800001	7900000	7	8	6	5
8	7900001	8000000	4	15	8	22
8	8000001	8100000	11	7	8	14
8	800001	900000	1	6	15	9
8	8100001	8200000	3	10	-3	10
8	8200001	8300000	6	10	21	15
8	8300001	8400000	4	9	-1	18
8	8400001	8500000	7	10	11	18
8	8500001	8600000	6	6	7	11
8	8600001	8700000	4	14	2	16
8	8700001	8800000	7	7	14	9
8	8800001	8900000	4	13	11	17
8	8900001	9000000	5	15	9	17
8	9000001	9100000	1	12	3	13
8	900001	1000000	1	16	6	18
8	9100001	9200000	4	10	11	15
8	9200001	9300000	2	21	5	32
8	9300001	9400000	8	10	19	17
8	9400001	9500000	3	16	7	31
8	9500001	9600000	11	5	14	5
8	9600001	9700000	7	7	9	10
8	9700001	9800000	6	10	17	13
8	9800001	9900000	13	5	15	15
8	9900001	10000000	6	10	9	7
9	1	100000	9	2	7	14
9	10000001	10100000	7	8	18	20
9	1000001	1100000	5	12	7	16
9	100001	200000	14	3	17	15
9	10100001	10200000	5	10	14	15
9	10200001	10300000	11	11	24	8
9	10300001	10400000	5	9	6	17
9	10400001	10500000	4	11	9	7
9	10500001	10600000	11	6	12	12
9	10600001	10700000	11	7	27	16
9	10700001	10800000	1	17	7	21
9	10800001	10900000	5	13	5	14
9	10900001	11000000	5	12	0	15
9	11000001	11100000	6	7	11	4
9	1100001	1200000	3	6	3	21
9	11100001	11200000	6	3	10	12
9	11200001	11300000	8	10	16	15
9	11300001	11400000	6	9	16	11
9	11400001	11500000	4	8	13	11
9	11500001	11600000	7	7	15	6
9	11600001	11700000	9	7	30	13
9	11700001	11800000	7	9	7	23
9	11800001	11900000	3	16	10	20
9	11900001	12000000	1	20	8	26
9	12000001	12100000	6	9	14	21
9	1200001	1300000	3	10	9	14
9	12100001	12200000	2	13	19	22
9	12200001	12300000	1	12	3	16
9	12300001	12400000	1	14	7	27
9	12400001	12500000	2	21	12	16
9	12500001	12600000	3	18	17	16
9	12600001	12700000	2	12	6	21
9	12700001	12800000	1	12	10	19
9	12800001	12900000	3	17	7	20
9	12900001	13000000	2	10	-1	9
9	13000001	13100000	8	6	11	2
9	1300001	1400000	12	6	8	14
9	13100001	13200000	3	15	3	18
9	13200001	13300000	13	6	13	7
9	13300001	13400000	12	3	18	9
9	13400001	13500000	12	7	18	9
9	13500001	13600000	5	16	25	22
9	13600001	13700000	5	8	15	14
9	13700001	13800000	3	9	8	9
9	13800001	13900000	3	13	3	20
9	13900001	14000000	2	15	-1	16
9	14000001	14100000	2	16	5	23
9	1400001	1500000	8	6	9	13
9	14100001	14200000	3	8	4	21
9	14200001	14300000	10	10	18	12
9	14300001	14400000	7	18	14	25
9	14400001	14500000	2	9	8	5
9	14500001	14600000	2	12	-1	10
9	14600001	14700000	0	24	1	31
9	14700001	14800000	5	7	9	16
9	14800001	14900000	2	16	16	29
9	14900001	15000000	0	13	11	22
9	15000001	15100000	5	8	14	13
9	1500001	1600000	12	5	13	13
9	15100001	15200000	8	10	16	10
9	15200001	15300000	1	14	7	14
9	15300001	15400000	1	16	10	18
9	15400001	15500000	3	18	12	24
9	15500001	15600000	1	14	9	16
9	15600001	15700000	5	8	14	17
9	15700001	15800000	2	7	3	3
9	15800001	15900000	4	8	4	7
9	15900001	16000000	1	18	4	28
9	16000001	16100000	0	15	3	14
9	1600001	1700000	10	3	21	3
9	16100001	16200000	2	10	7	18
9	16200001	16300000	6	12	14	9
9	16300001	16400000	2	15	-3	16
9	16400001	16500000	3	16	16	24
9	16500001	16600000	3	15	5	13
9	16600001	16700000	4	16	14	23
9	16700001	16800000	1	15	8	13
9	16800001	16900000	2	30	8	36
9	16900001	17000000	4	27	7	25
9	17000001	17100000	4	16	9	28
9	1700001	1800000	10	10	13	9
9	17100001	17200000	4	12	6	18
9	17200001	17300000	1	7	1	7
9	17300001	17400000	0	22	4	26
9	17400001	17500000	3	18	12	30
9	17500001	17600000	2	16	10	22
9	17600001	17700000	9	10	12	20
9	17700001	17800000	3	19	9	29
9	17800001	17900000	1	12	5	10
9	17900001	18000000	1	16	10	16
9	18000001	18100000	4	15	8	15
9	1800001	1900000	6	6	15	5
9	18100001	18200000	2	17	10	14
9	18200001	18300000	3	21	-1	19
9	18300001	18400000	0	21	-3	30
9	18400001	18500000	3	18	13	14
9	18500001	18600000	0	16	10	14
9	18600001	18700000	3	21	13	26
9	18700001	18800000	2	23	6	23
9	18800001	18900000	0	19	5	20
9	18900001	19000000	0	20	4	21
9	19000001	19100000	4	16	4	15
9	1900001	2000000	8	5	10	20
9	19100001	19200000	1	21	11	25
9	19200001	19300000	0	22	-1	26
9	19300001	19400000	3	14	-1	18
9	19400001	19500000	1	28	11	25
9	19500001	19600000	2	22	13	23
9	19600001	19700000	3	23	9	25
9	19700001	19800000	0	18	-3	18
9	19800001	19900000	2	13	5	16
9	19900001	20000000	2	26	16	27
9	20000001	20100000	0	33	2	33
9	2000001	2100000	10	4	8	4
9	200001	300000	8	6	16	15
9	20100001	20200000	0	21	9	17
9	20200001	20300000	1	16	14	17
9	20300001	20400000	1	22	9	25
9	20400001	20500000	0	11	6	18
9	20500001	20600000	3	20	6	26
9	20600001	20700000	3	18	13	28
9	20700001	20800000	0	20	3	20
9	20800001	20900000	1	15	7	28
9	20900001	21000000	0	21	4	21
9	21000001	21100000	4	17	12	20
9	2100001	2200000	6	7	6	14
9	21100001	21200000	3	19	4	23
9	21200001	21300000	0	20	10	27
9	21300001	21400000	2	21	14	26
9	21400001	21500000	5	8	13	8
9	21500001	21600000	2	26	8	27
9	21600001	21700000	2	19	4	22
9	21700001	21800000	2	18	3	37
9	21800001	21900000	2	13	7	18
9	21900001	22000000	3	20	6	17
9	22000001	22100000	1	15	4	22
9	2200001	2300000	8	13	3	20
9	22100001	22200000	1	29	6	32
9	22200001	22300000	1	32	13	39
9	22300001	22400000	3	18	1	34
9	22400001	22500000	1	15	7	22
9	22500001	22600000	2	13	8	18
9	22600001	22700000	1	26	2	33
9	22700001	22800000	2	28	10	35
9	22800001	22900000	6	17	16	21
9	22900001	23000000	8	10	20	13
9	23000001	23011239	2	0	2	4
9	2300001	2400000	6	12	6	13
9	2400001	2500000	13	5	16	16
9	2500001	2600000	7	15	16	22
9	2600001	2700000	7	7	6	8
9	2700001	2800000	8	3	16	11
9	2800001	2900000	9	0	9	7
9	2900001	3000000	15	2	16	20
9	3000001	3100000	10	3	12	6
9	300001	400000	19	2	23	7
9	3100001	3200000	12	9	15	17
9	3200001	3300000	12	3	21	25
9	3300001	3400000	7	7	14	6
9	3400001	3500000	9	8	20	5
9	3500001	3600000	10	5	13	2
9	3600001	3700000	6	9	4	3
9	3700001	3800000	5	16	23	21
9	3800001	3900000	5	11	15	26
9	3900001	4000000	7	12	11	23
9	4000001	4100000	7	3	21	4
9	400001	500000	3	19	14	27
9	4100001	4200000	7	6	13	6
9	4200001	4300000	6	11	2	23
9	4300001	4400000	6	11	18	16
9	4400001	4500000	6	13	16	14
9	4500001	4600000	3	9	12	0
9	4600001	4700000	10	5	8	18
9	4700001	4800000	6	6	8	9
9	4800001	4900000	14	1	12	13
9	4900001	5000000	9	10	19	12
9	5000001	5100000	5	10	11	7
9	500001	600000	15	3	21	6
9	5100001	5200000	6	13	12	28
9	5200001	5300000	12	1	21	-2
9	5300001	5400000	9	6	15	12
9	5400001	5500000	7	6	6	12
9	5500001	5600000	11	10	13	12
9	5600001	5700000	10	6	9	16
9	5700001	5800000	10	9	12	13
9	5800001	5900000	3	16	12	17
9	5900001	6000000	3	11	6	15
9	6000001	6100000	2	9	17	9
9	600001	700000	5	6	1	10
9	6100001	6200000	10	8	13	18
9	6200001	6300000	3	12	13	14
9	6300001	6400000	6	9	15	16
9	6400001	6500000	10	8	15	12
9	6500001	6600000	7	9	10	16
9	6600001	6700000	6	5	15	8
9	6700001	6800000	7	4	14	5
9	6800001	6900000	12	3	24	11
9	6900001	7000000	1	7	5	11
9	7000001	7100000	5	7	10	12
9	700001	800000	9	3	11	4
9	7100001	7200000	5	12	1	16
9	7200001	7300000	3	19	1	21
9	7300001	7400000	5	9	17	13
9	7400001	7500000	6	5	11	14
9	7500001	7600000	15	5	17	3
9	7600001	7700000	10	4	12	12
9	7700001	7800000	7	7	18	6
9	7800001	7900000	7	5	14	9
9	7900001	8000000	3	9	5	20
9	8000001	8100000	9	3	21	-3
9	800001	900000	2	9	20	18
9	8100001	8200000	4	15	2	22
9	8200001	8300000	4	3	3	8
9	8300001	8400000	13	5	21	16
9	8400001	8500000	17	1	19	6
9	8500001	8600000	5	10	12	15
9	8600001	8700000	3	16	8	26
9	8700001	8800000	9	4	10	9
9	8800001	8900000	9	2	20	11
9	8900001	9000000	6	4	6	5
9	9000001	9100000	4	3	13	0
9	900001	1000000	3	19	11	25
9	9100001	9200000	5	3	9	4
9	9200001	9300000	5	6	6	19
9	9300001	9400000	3	13	6	13
9	9400001	9500000	4	17	8	19
9	9500001	9600000	4	15	18	14
9	9600001	9700000	0	17	2	24
9	9700001	9800000	7	10	14	12
9	9800001	9900000	4	12	17	18
9	9900001	10000000	3	13	5	14
