chrX	startX	stopX	chrY	startY	stopY	color
7	5500000	6000000	Chr17	47000000	47500000	0.646831
4	75000000	75500000	Chr14	47000000	47500000	0.734418
18	12000000	12500000	Chr18	23000000	23500000	0.556146
2	115000000	115500000	Chr21	107500000	108000000	0.520199
19	64500000	65000000	Chr19	64500000	65000000	0.900591
5	48500000	49000000	Chr05	61000000	61500000	0.697781
18	61000000	61500000	Chr18	96000000	96500000	0.774188
1	36500000	37000000	Chr21	127000000	127500000	0.82272
5	26000000	26500000	Chr19	140500000	141000000	0.858496
11	100000000	100500000	Chr13	35000000	35500000	0.836267
3	18500000	19000000	Chr03	20500000	21000000	0.65134
16	32500000	33000000	Chr16	44000000	44500000	0.709318
14	22500000	23000000	Chr17	130500000	131000000	1.27479
10	31500000	32000000	Chr17	150500000	151000000	0.786549
12	51000000	51500000	Chr17	159000000	159500000	0.616821
2	88500000	89000000	Chr08	50000000	50500000	0.688084
3	82000000	82500000	Chr11	204500000	205000000	0.81485
6	42500000	43000000	Chr16	161000000	161500000	0.787269
9	56000000	56500000	Chr12	43500000	44000000	0.713287
9	31500000	32000000	Chr11	45500000	46000000	0.837886
17	13500000	14000000	Chr17	15000000	15500000	0.77507
11	164000000	164500000	Chr22	83000000	83500000	0.659404
3	87000000	87500000	Chr12	62500000	63000000	1.722729
17	38000000	38500000	Chr17	41000000	41500000	0.956652
1	122000000	122500000	Chr01	122500000	123000000	1.560157
3	9500000	10000000	Chr11	192500000	193000000	0.744439
17	139000000	139500000	Chr20	70500000	71000000	0.657963
4	102500000	103000000	Chr18	166500000	167000000	0.533123
9	53500000	54000000	Chr21	3000000	3500000	0.780795
2	35500000	36000000	Chr02	39000000	39500000	0.637114
3	127000000	127500000	Chr20	46000000	46500000	0.904421
15	147000000	147500000	Chr17	19500000	20000000	0.785655
8	7500000	8000000	Chr12	48500000	49000000	2.886576
18	154500000	155000000	Chr18	158500000	159000000	1.592815
4	61000000	61500000	Chr12	10000000	10500000	0.731273
17	117500000	118000000	Chr17	118000000	118500000	1.178749
19	97500000	98000000	Chr19	120000000	120500000	0.827245
8	21000000	21500000	Chr21	13000000	13500000	1.173593
11	205500000	206000000	Chr21	95500000	96000000	1.897325
1	21500000	22000000	Chr01	75500000	76000000	1.810784
22	13000000	13500000	Chr22	13500000	14000000	2.17205
18	9500000	10000000	Chr24	115500000	116000000	1.106577
4	111000000	111500000	Chr22	103000000	103500000	1.271121
3	103000000	103500000	Chr18	153500000	154000000	0.847392
7	59000000	59500000	Chr17	38500000	39000000	0.805574
11	111000000	111500000	Chr13	31500000	32000000	1.256161
1	4000000	4500000	Chr18	95000000	95500000	0.566022
22	13000000	13500000	Chr22	13000000	13500000	2.894201
12	11500000	12000000	Chr24	120500000	121000000	0.885949
15	179500000	180000000	Chr15	226000000	226500000	0.632685
2	37500000	38000000	Chr08	53500000	54000000	0.648236
5	71500000	72000000	Chr22	16500000	17000000	0.798551
3	114500000	115000000	Chr15	22500000	23000000	0.696032
11	199500000	200000000	Chr11	227000000	227500000	1.037728
20	28500000	29000000	Chr20	28500000	29000000	2.410901
19	145500000	146000000	Chr20	121000000	121500000	0.557545
24	84500000	85000000	Chr24	128000000	128500000	0.861212
5	66000000	66500000	Chr15	156000000	156500000	0.859952
18	95500000	96000000	Chr18	96000000	96500000	1.712503
8	68000000	68500000	Chr11	234000000	234500000	0.899331
24	11000000	11500000	Chr24	54500000	55000000	1.077215
2	16000000	16500000	Chr06	25500000	26000000	1.091665
7	69000000	69500000	Chr15	85000000	85500000	0.892771
17	121500000	122000000	Chr17	152500000	153000000	0.581458
20	129000000	129500000	Chr20	143000000	143500000	1.858933
24	20500000	21000000	Chr24	35000000	35500000	0.753232
7	82500000	83000000	Chr07	87000000	87500000	1.461945
11	239500000	240000000	Chr11	244000000	244500000	0.722105
11	56500000	57000000	Chr11	103000000	103500000	0.760104
4	82000000	82500000	Chr04	84500000	85000000	0.984889
24	137500000	138000000	Chr24	150000000	150500000	0.827255
9	40500000	41000000	Chr20	26500000	27000000	0.799159
17	48000000	48500000	Chr20	101500000	102000000	1.798044
2	111500000	112000000	Chr02	125000000	125500000	1.036053
17	146000000	146500000	Chr20	118000000	118500000	1.085977
2	25000000	25500000	Chr24	124500000	125000000	0.850126
9	54000000	54500000	Chr16	182500000	183000000	0.71322
15	65000000	65500000	Chr19	66500000	67000000	1.317229
5	45000000	45500000	Chr18	129500000	130000000	0.878208
3	98500000	99000000	Chr03	123000000	123500000	1.2013
1	71000000	71500000	Chr01	72000000	72500000	2.732172
16	6000000	6500000	Chr16	83500000	84000000	0.738242
3	7000000	7500000	Chr20	117500000	118000000	1.058381
17	94500000	95000000	Chr17	95500000	96000000	0.595002
3	7000000	7500000	Chr15	227500000	228000000	1.350139
5	105000000	105500000	Chr22	135500000	136000000	3.67174
17	92000000	92500000	Chr17	92500000	93000000	2.244783
15	206500000	207000000	Chr15	213000000	213500000	0.485763
17	79500000	80000000	Chr17	89500000	90000000	0.445774
15	153000000	153500000	Chr15	163000000	163500000	0.486461
2	12000000	12500000	Chr05	86000000	86500000	0.850385
9	43500000	44000000	Chr09	58000000	58500000	1.578142
4	34500000	35000000	Chr04	39500000	40000000	0.502863
11	105500000	106000000	Chr20	77000000	77500000	0.878923
2	58500000	59000000	Chr04	34500000	35000000	0.857495
1	60000000	60500000	Chr15	86500000	87000000	0.795599
1	37500000	38000000	Chr07	76500000	77000000	0.869831
6	87500000	88000000	Chr18	79000000	79500000	0.553833
1	8000000	8500000	Chr15	234500000	235000000	0.808929
14	19000000	19500000	Chr14	40500000	41000000	1.25284
11	106500000	107000000	Chr15	114500000	115000000	0.648657
20	85000000	85500000	Chr20	108500000	109000000	0.641288
21	60500000	61000000	Chr21	70500000	71000000	0.950792
7	9500000	10000000	Chr09	13500000	14000000	1.384794
17	78500000	79000000	Chr17	94000000	94500000	0.833421
1	24000000	24500000	Chr17	89000000	89500000	0.978661
20	145500000	146000000	Chr20	146000000	146500000	0.792231
19	66000000	66500000	Chr19	153000000	153500000	1.614241
3	3500000	4000000	Chr22	500000	1000000	0.742959
16	7000000	7500000	Chr19	67500000	68000000	0.839545
6	71500000	72000000	Chr24	14500000	15000000	0.917145
1	130000000	130500000	Chr05	22000000	22500000	1.320621
19	98000000	98500000	Chr19	136500000	137000000	0.826786
11	221000000	221500000	Chr17	150500000	151000000	0.747296
4	101000000	101500000	Chr04	102500000	103000000	1.698404
16	53500000	54000000	Chr16	59500000	60000000	0.874438
2	47500000	48000000	Chr02	47500000	48000000	1.685218
17	71000000	71500000	Chr17	72500000	73000000	1.152128
18	82500000	83000000	Chr18	126000000	126500000	0.923978
1	48000000	48500000	Chr15	171000000	171500000	1.348857
1	10000000	10500000	Chr18	134500000	135000000	1.442213
17	59000000	59500000	Chr17	118500000	119000000	0.989967
19	149000000	149500000	Chr20	155500000	156000000	1.11695
18	92000000	92500000	Chr18	93000000	93500000	0.655206
3	78000000	78500000	Chr03	80000000	80500000	0.961381
11	74000000	74500000	Chr20	89500000	90000000	1.231632
18	9000000	9500000	Chr18	13500000	14000000	0.824852
15	158500000	159000000	Chr24	102500000	103000000	0.966135
4	51000000	51500000	Chr04	53500000	54000000	0.744144
21	29000000	29500000	Chr21	77000000	77500000	0.614077
17	173000000	173500000	Chr17	179000000	179500000	1.035577
15	24500000	25000000	Chr15	55000000	55500000	0.649837
4	52500000	53000000	Chr07	20000000	20500000	0.906331
16	82000000	82500000	Chr18	106500000	107000000	0.559612
9	60000000	60500000	Chr13	17000000	17500000	1.138107
15	221000000	221500000	Chr15	235500000	236000000	0.722941
2	36500000	37000000	Chr15	6000000	6500000	0.803958
3	22000000	22500000	Chr03	25000000	25500000	0.986859
2	26500000	27000000	Chr24	6000000	6500000	0.656728
11	219000000	219500000	Chr17	142500000	143000000	0.451817
9	30000000	30500000	Chr09	75500000	76000000	1.071342
18	124000000	124500000	Chr20	14000000	14500000	0.662826
11	56000000	56500000	Chr11	60000000	60500000	0.507956
16	105500000	106000000	Chr16	147500000	148000000	0.404883
9	53000000	53500000	Chr17	44000000	44500000	0.493685
21	500000	1000000	Chr21	2000000	2500000	1.202669
17	78500000	79000000	Chr17	108000000	108500000	1.457827
15	26500000	27000000	Chr16	8500000	9000000	0.966637
2	49500000	50000000	Chr21	25500000	26000000	1.476606
20	55500000	56000000	Chr20	61500000	62000000	1.714851
15	0	500000	Chr15	54000000	54500000	0.877906
18	50500000	51000000	Chr18	90000000	90500000	1.007069
3	80000000	80500000	Chr17	162500000	163000000	0.797608
20	51500000	52000000	Chr22	125000000	125500000	0.680682
15	100000000	100500000	Chr15	100500000	101000000	3.76481
5	24000000	24500000	Chr05	30000000	30500000	1.429784
8	17500000	18000000	Chr12	34500000	35000000	1.440214
1	9000000	9500000	Chr22	109500000	110000000	1.093375
2	39000000	39500000	Chr02	46500000	47000000	1.108699
3	105000000	105500000	Chr03	105500000	106000000	1.132069
24	103500000	104000000	Chr24	111000000	111500000	0.580594
11	50500000	51000000	Chr11	62500000	63000000	1.008122
1	91500000	92000000	Chr04	106500000	107000000	0.601584
20	24000000	24500000	Chr20	25000000	25500000	1.767691
24	4000000	4500000	Chr24	9500000	10000000	0.916574
8	74500000	75000000	Chr16	52500000	53000000	2.9864
19	67500000	68000000	Chr19	116500000	117000000	0.882638
16	7500000	8000000	Chr16	8500000	9000000	0.651902
2	15000000	15500000	Chr20	137000000	137500000	0.549023
24	92000000	92500000	Chr24	148000000	148500000	0.800511
20	120000000	120500000	Chr20	121500000	122000000	1.084078
7	6500000	7000000	Chr07	6500000	7000000	1.585852
19	127500000	128000000	Chr19	134000000	134500000	0.659416
17	76500000	77000000	Chr17	82500000	83000000	1.056748
3	29500000	30000000	Chr06	70500000	71000000	0.622983
11	153500000	154000000	Chr11	199500000	200000000	2.473178
7	51500000	52000000	Chr11	84500000	85000000	0.468836
19	36000000	36500000	Chr19	154000000	154500000	1.152097
18	58500000	59000000	Chr18	82000000	82500000	0.604937
15	224500000	225000000	Chr19	82000000	82500000	0.82008
12	20500000	21000000	Chr15	157000000	157500000	0.660689
16	180500000	181000000	Chr16	182000000	182500000	0.681855
1	33500000	34000000	Chr01	43000000	43500000	0.809934
6	27000000	27500000	Chr08	4000000	4500000	1.787378
2	87500000	88000000	Chr16	121000000	121500000	0.928834
20	32000000	32500000	Chr20	32500000	33000000	1.216844
18	6500000	7000000	Chr24	103500000	104000000	0.496679
3	106000000	106500000	Chr03	115500000	116000000	0.660009
11	102000000	102500000	Chr11	114500000	115000000	0.770697
5	39500000	40000000	Chr15	36000000	36500000	1.071384
16	69500000	70000000	Chr16	79000000	79500000	0.50775
21	39000000	39500000	Chr21	39500000	40000000	0.626807
24	45000000	45500000	Chr24	49500000	50000000	1.022245
11	236500000	237000000	Chr19	94000000	94500000	0.747951
2	104500000	105000000	Chr06	38500000	39000000	0.816568
13	32000000	32500000	Chr17	20000000	20500000	0.722982
17	143000000	143500000	Chr19	138000000	138500000	0.681742
16	14500000	15000000	Chr16	31500000	32000000	1.780485
1	65500000	66000000	Chr20	103500000	104000000	0.773787
2	72000000	72500000	Chr02	74500000	75000000	1.366871
15	117000000	117500000	Chr15	132000000	132500000	3.439064
5	101000000	101500000	Chr11	86500000	87000000	1.33053
3	3500000	4000000	Chr18	3000000	3500000	0.846151
16	65500000	66000000	Chr18	14500000	15000000	0.483414
11	175500000	176000000	Chr19	99000000	99500000	0.776874
7	76500000	77000000	Chr15	8500000	9000000	0.910625
1	65000000	65500000	Chr01	92000000	92500000	1.237693
22	22000000	22500000	Chr22	29000000	29500000	0.805726
20	31500000	32000000	Chr22	75500000	76000000	1.545465
15	210000000	210500000	Chr15	213000000	213500000	0.495541
19	67000000	67500000	Chr19	94000000	94500000	0.769432
11	39500000	40000000	Chr15	195000000	195500000	0.761167
11	81500000	82000000	Chr20	140500000	141000000	0.97821
24	139000000	139500000	Chr24	142500000	143000000	1.266794
21	35500000	36000000	Chr21	39000000	39500000	0.645537
3	104000000	104500000	Chr03	105000000	105500000	1.711372
22	13000000	13500000	Chr22	14000000	14500000	1.81647
11	48500000	49000000	Chr11	60500000	61000000	1.343102
11	207500000	208000000	Chr11	246000000	246500000	0.887375
2	108500000	109000000	Chr20	20000000	20500000	0.69087
5	83000000	83500000	Chr05	96500000	97000000	1.199212
18	77000000	77500000	Chr18	89000000	89500000	0.781463
15	36000000	36500000	Chr15	36000000	36500000	0.93134
15	187000000	187500000	Chr15	194000000	194500000	0.528194
16	165000000	165500000	Chr16	192000000	192500000	0.677692
16	88500000	89000000	Chr16	96500000	97000000	0.747849
9	4500000	5000000	Chr16	20000000	20500000	1.132887
16	3000000	3500000	Chr16	27500000	28000000	1.58407
19	124500000	125000000	Chr19	148500000	149000000	1.538755
17	150500000	151000000	Chr17	154500000	155000000	0.748767
7	19000000	19500000	Chr07	82500000	83000000	1.043245
20	7500000	8000000	Chr24	12000000	12500000	1.017296
16	6500000	7000000	Chr16	36000000	36500000	1.109974
10	56500000	57000000	Chr10	57000000	57500000	2.287001
16	37500000	38000000	Chr16	37500000	38000000	2.57327
17	53500000	54000000	Chr17	54500000	55000000	0.643371
6	81500000	82000000	Chr11	144500000	145000000	1.638448
1	109500000	110000000	Chr15	206000000	206500000	0.965587
16	107500000	108000000	Chr16	108500000	109000000	1.724681
18	101500000	102000000	Chr18	102500000	103000000	0.796272
19	96500000	97000000	Chr22	11500000	12000000	0.60045
11	1500000	2000000	Chr11	17000000	17500000	1.998006
24	23000000	23500000	Chr24	24000000	24500000	0.998126
5	52500000	53000000	Chr07	13500000	14000000	0.899869
6	48500000	49000000	Chr06	52000000	52500000	0.692681
21	114500000	115000000	Chr21	117000000	117500000	0.867475
1	109000000	109500000	Chr11	236500000	237000000	0.731889
17	45000000	45500000	Chr21	53000000	53500000	0.892094
3	96500000	97000000	Chr17	135500000	136000000	0.859479
3	100500000	101000000	Chr21	8000000	8500000	0.750615
24	74500000	75000000	Chr24	98000000	98500000	0.817513
1	97000000	97500000	Chr16	69500000	70000000	0.695096
16	171000000	171500000	Chr17	180000000	180500000	1.316007
11	51000000	51500000	Chr18	58500000	59000000	0.867012
15	108500000	109000000	Chr17	69000000	69500000	0.806818
9	48500000	49000000	Chr17	29500000	30000000	1.113925
1	72500000	73000000	Chr11	201500000	202000000	1.419005
4	107000000	107500000	Chr10	20500000	21000000	1.054396
16	183000000	183500000	Chr16	185500000	186000000	3.906128
3	42500000	43000000	Chr04	22000000	22500000	1.517683
15	168500000	169000000	Chr21	135500000	136000000	1.058694
11	97000000	97500000	Chr22	98000000	98500000	0.647633
4	66000000	66500000	Chr22	132500000	133000000	1.312533
15	141000000	141500000	Chr15	141000000	141500000	2.502063
15	39500000	40000000	Chr18	113000000	113500000	0.793634
6	81000000	81500000	Chr06	89500000	90000000	1.568391
1	45500000	46000000	Chr01	92000000	92500000	1.148719
17	59500000	60000000	Chr17	84000000	84500000	0.977643
15	8000000	8500000	Chr15	8500000	9000000	1.21346
20	149500000	150000000	Chr20	149500000	150000000	11.463302
11	193000000	193500000	Chr11	194500000	195000000	1.167534
17	67000000	67500000	Chr17	94000000	94500000	0.920228
10	23000000	23500000	Chr21	54500000	55000000	1.183077
8	58500000	59000000	Chr08	58500000	59000000	0.523143
16	89500000	90000000	Chr16	89500000	90000000	1.713014
16	9000000	9500000	Chr20	27500000	28000000	1.011434
16	76500000	77000000	Chr19	21000000	21500000	0.944544
16	113000000	113500000	Chr17	29500000	30000000	0.709876
2	13000000	13500000	Chr24	83500000	84000000	0.721784
16	70500000	71000000	Chr20	21500000	22000000	0.689829
22	135500000	136000000	Chr22	135500000	136000000	2.774067
2	6000000	6500000	Chr02	27000000	27500000	0.874634
18	149500000	150000000	Chr18	155500000	156000000	1.208642
15	188500000	189000000	Chr16	96000000	96500000	0.580913
15	152500000	153000000	Chr16	34000000	34500000	1.360598
18	137500000	138000000	Chr18	150500000	151000000	1.586123
6	78000000	78500000	Chr18	119500000	120000000	1.897042
2	129000000	129500000	Chr21	122000000	122500000	0.7347
2	6500000	7000000	Chr02	30000000	30500000	0.577951
3	90500000	91000000	Chr18	150000000	150500000	1.106598
18	121500000	122000000	Chr22	96500000	97000000	1.356664
11	103000000	103500000	Chr14	17500000	18000000	1.595832
18	119500000	120000000	Chr18	119500000	120000000	1.813391
11	163000000	163500000	Chr11	177000000	177500000	0.716535
18	90000000	90500000	Chr18	107500000	108000000	1.042302
16	119500000	120000000	Chr19	51500000	52000000	0.561059
12	53000000	53500000	Chr16	187500000	188000000	1.143897
11	154500000	155000000	Chr15	32000000	32500000	1.360055
11	52500000	53000000	Chr18	164000000	164500000	0.921368
18	168000000	168500000	Chr18	179500000	180000000	1.754978
7	71000000	71500000	Chr16	7000000	7500000	0.527899
2	79000000	79500000	Chr02	80500000	81000000	0.676953
24	65000000	65500000	Chr24	79500000	80000000	0.670124
14	34500000	35000000	Chr18	33500000	34000000	0.67064
22	4000000	4500000	Chr22	137000000	137500000	1.692614
8	11500000	12000000	Chr24	26500000	27000000	0.830241
6	97500000	98000000	Chr06	97500000	98000000	1.298657
3	71500000	72000000	Chr20	25000000	25500000	0.59061
21	28500000	29000000	Chr21	30000000	30500000	0.832777
4	62000000	62500000	Chr11	105000000	105500000	0.714815
5	47500000	48000000	Chr14	31000000	31500000	3.625777
9	23500000	24000000	Chr11	58500000	59000000	0.668617
11	184500000	185000000	Chr11	192500000	193000000	0.797995
17	154000000	154500000	Chr17	182500000	183000000	2.082796
2	38000000	38500000	Chr24	97500000	98000000	0.701739
7	21000000	21500000	Chr07	31500000	32000000	1.910395
1	54000000	54500000	Chr01	55000000	55500000	1.274984
16	37000000	37500000	Chr19	114500000	115000000	0.737159
17	111500000	112000000	Chr17	112000000	112500000	2.372119
11	210000000	210500000	Chr11	210500000	211000000	3.789312
15	173000000	173500000	Chr15	190000000	190500000	0.853144
3	67000000	67500000	Chr20	99500000	100000000	1.541676
7	57000000	57500000	Chr07	57500000	58000000	1.868586
22	75000000	75500000	Chr24	25000000	25500000	0.653184
9	50000000	50500000	Chr09	51500000	52000000	0.73417
11	170500000	171000000	Chr21	26500000	27000000	0.895263
